word,count
chess and bridge,1
and bridge as,1
bridge as sports,1
sports . SportAccord,1
". SportAccord ,",1
"SportAccord , the",1
", the international",1
the international sports,1
international sports federation,1
sports federation association,1
"federation association ,",1
"association , recognises",1
", recognises five",1
recognises five non-physical,1
five non-physical sports,1
non-physical sports :,1
sports : chess,1
": chess ,",1
"chess , bridge",1
", bridge ,",1
"bridge , draughts",1
", draughts ,",1
"draughts , Go",1
", Go and",1
Go and xiangqi,1
and xiangqi .,1
xiangqi . However,1
"However , they",1
", they limit",1
they limit the,1
limit the number,1
the number of,1
number of mind,2
of mind games,1
mind games which,1
games which can,1
which can be,1
can be admitted,1
be admitted as,1
admitted as sports,1
sports . Sport,1
Sport is usually,1
is usually governed,1
usually governed by,1
governed by a,2
by a set,1
a set of,2
set of rules,1
of rules or,1
rules or customs,1
"or customs ,",1
"customs , which",1
", which serve",1
which serve to,1
serve to ensure,1
to ensure fair,2
ensure fair competition,1
fair competition .,1
competition . Winning,1
. Winning can,1
Winning can be,1
can be determined,1
be determined by,2
determined by physical,1
by physical events,1
physical events such,1
events such as,2
such as scoring,1
as scoring goals,1
scoring goals or,1
goals or crossing,1
or crossing a,1
crossing a line,1
a line first,1
line first .,1
first . It,1
. It can,2
It can also,1
can also be,2
also be determined,1
determined by judges,1
by judges who,1
judges who are,1
who are scoring,1
are scoring elements,1
scoring elements of,1
elements of the,1
of the sporting,1
the sporting performance,1
"sporting performance ,",1
"performance , including",1
", including objective",1
including objective or,1
objective or subjective,2
or subjective measures,1
subjective measures such,1
measures such as,1
such as technical,1
as technical performance,1
technical performance or,1
performance or artistic,1
or artistic impression,1
artistic impression .,1
impression . Records,1
. Records of,1
Records of performance,1
of performance are,1
performance are often,1
are often kept,1
"often kept ,",1
"kept , and",1
", and for",1
and for popular,1
for popular sports,2
"popular sports ,",1
"sports , this",1
", this information",1
this information may,1
information may be,1
may be widely,1
be widely announced,1
widely announced or,1
announced or reported,1
or reported in,1
reported in sport,1
in sport news,1
sport news .,1
news . Sport,1
Sport is also,1
is also a,1
also a major,1
a major source,1
major source of,1
source of entertainment,1
of entertainment for,1
entertainment for non-participants,1
"for non-participants ,",1
"non-participants , with",1
", with spectator",1
with spectator sport,1
spectator sport drawing,1
sport drawing large,1
drawing large crowds,1
large crowds to,1
crowds to sport,1
to sport venues,1
"sport venues ,",1
"venues , and",1
", and reaching",1
and reaching wider,1
reaching wider audiences,1
wider audiences through,1
audiences through broadcasting,1
through broadcasting .,1
broadcasting . Sport,1
. Sport betting,1
Sport betting is,1
betting is in,1
is in some,1
some cases severely,1
cases severely regulated,1
"severely regulated ,",1
"regulated , and",1
", and in",3
and in others,1
in others integral,1
others integral to,1
integral to the,1
to the sport,1
the sport .,2
sport . According,1
. According to,5
According to A.T.,1
to A.T. Kearney,1
"A.T. Kearney ,",1
"Kearney , a",1
", a consultancy",1
"a consultancy ,",1
"consultancy , the",1
", the global",1
the global sporting,1
global sporting industry,1
sporting industry is,1
industry is worth,1
is worth up,1
worth up to,1
up to $,1
to $ 620,1
$ 620 billion,1
620 billion as,1
billion as of,1
as of 2013,1
of 2013 .,1
2013 . The,1
. The world,1
The world 's,1
world 's most,1
's most accessible,1
most accessible and,1
accessible and practised,1
and practised sport,1
practised sport is,1
sport is running,1
"is running ,",1
"running , while",1
", while association",1
while association football,1
association football is,1
football is the,1
is the most,1
the most popular,2
most popular spectator,1
popular spectator sport,1
spectator sport .,2
sport . Meaning,1
. Meaning and,1
Meaning and usage,1
and usage Etymology,1
usage Etymology The,1
Etymology The word,1
The word ``,1
word `` sport,1
`` sport '',3
sport '' comes,1
'' comes from,1
comes from the,1
from the Old,1
the Old French,1
Old French desport,1
French desport meaning,1
desport meaning ``,1
meaning `` leisure,1
`` leisure '',1
"leisure '' ,",1
"'' , with",1
", with the",3
with the oldest,1
the oldest definition,1
oldest definition in,1
definition in English,1
in English from,1
English from around,1
from around 1300,1
around 1300 being,1
1300 being ``,1
being `` anything,1
`` anything humans,1
anything humans find,1
humans find amusing,1
find amusing or,1
amusing or entertaining,1
or entertaining '',1
entertaining '' .,1
'' . Other,1
. Other meanings,1
Other meanings include,1
meanings include gambling,1
include gambling and,1
gambling and events,1
and events staged,1
events staged for,1
staged for the,1
for the purpose,1
the purpose of,1
purpose of gambling,1
of gambling ;,1
gambling ; hunting,1
; hunting ;,1
hunting ; and,1
; and games,1
and games and,1
games and diversions,1
"and diversions ,",1
"diversions , including",1
", including ones",1
including ones that,1
ones that require,1
that require exercise,1
require exercise .,1
exercise . Roget,1
. Roget 's,1
Roget 's defines,1
's defines the,1
defines the noun,1
the noun sport,1
noun sport as,1
sport as an,1
as an ``,1
an `` activity,1
`` activity engaged,1
activity engaged in,1
engaged in for,1
in for relaxation,1
for relaxation and,1
relaxation and amusement,1
and amusement '',1
amusement '' with,1
'' with synonyms,1
with synonyms including,1
synonyms including diversion,1
including diversion and,1
diversion and recreation,1
and recreation .,1
recreation . Nomenclature,1
. Nomenclature The,1
Nomenclature The singular,1
The singular term,1
singular term ``,1
term `` sport,2
sport '' is,1
'' is used,1
is used in,2
used in most,1
in most English,1
most English dialects,1
English dialects to,1
dialects to describe,1
to describe the,1
describe the overall,1
the overall concept,1
overall concept (,1
concept ( e.g,1
( e.g .,3
e.g . ``,2
. `` children,1
`` children taking,1
children taking part,1
taking part in,1
part in sport,1
in sport '',1
sport '' ),1
"'' ) ,",4
") , with",1
", with ``",1
with `` sports,1
`` sports '',2
sports '' used,1
'' used to,1
used to describe,1
to describe multiple,1
describe multiple activities,1
multiple activities (,1
activities ( e.g,1
. `` football,1
`` football and,1
football and rugby,3
and rugby are,1
rugby are the,1
are the most,1
most popular sports,1
popular sports in,1
sports in England,1
in England '',1
England '' ),1
'' ) .,4
) . American,1
. American English,1
American English uses,1
English uses ``,1
uses `` sports,1
sports '' for,1
'' for both,1
for both terms,1
both terms .,1
terms . Definition,1
. Definition See,1
Definition See also,1
See also :,11
also : Game,1
: Game §,1
Game § Definitions,1
§ Definitions The,1
Definitions The International,1
Olympic Committee recognises,1
Committee recognises some,1
recognises some board,1
some board games,1
board games as,1
games as sports,1
"as sports ,",1
"sports , including",2
", including chess",1
including chess .,1
chess . Show,1
. Show jumping,1
"Show jumping ,",1
"jumping , an",1
", an equestrian",1
an equestrian sport,1
equestrian sport The,1
sport The precise,1
The precise definition,1
precise definition of,1
definition of what,1
of what differentiates,1
what differentiates a,1
differentiates a sport,1
a sport from,1
sport from other,1
from other leisure,1
other leisure activities,1
leisure activities varies,1
activities varies between,1
varies between sources,1
between sources .,1
sources . The,2
. The closest,1
The closest to,1
closest to an,1
to an international,1
an international agreement,1
international agreement on,1
agreement on a,1
on a definition,1
a definition is,1
definition is provided,1
is provided by,1
provided by the,1
by the Global,1
the Global Association,1
Global Association of,1
Association of International,1
of International Sports,1
International Sports Federations,1
Sports Federations (,1
Federations ( GAISF,1
( GAISF ),1
"GAISF ) ,",1
") , which",2
", which is",4
which is the,2
is the association,1
the association for,1
association for all,1
for all the,1
all the largest,1
the largest international,1
largest international sports,1
international sports federations,1
sports federations (,1
federations ( including,1
( including association,1
including association football,1
"association football ,",2
"football , athletics",1
", athletics ,",1
"athletics , cycling",1
", cycling ,",1
"cycling , tennis",1
", tennis ,",1
"tennis , equestrian",1
", equestrian sports",1
"equestrian sports ,",1
"sports , and",1
", and more",1
and more ),1
"more ) ,",1
") , and",5
", and is",2
and is therefore,1
is therefore the,1
therefore the de,1
the de facto,3
de facto representative,1
facto representative of,1
representative of international,1
of international sport,1
international sport .,1
sport . GAISF,1
. GAISF uses,1
GAISF uses the,1
uses the following,1
the following criteria,1
"following criteria ,",1
"criteria , determining",1
", determining that",1
determining that a,1
that a sport,1
a sport should,1
sport should :,1
should : have,1
: have an,1
have an element,1
an element of,1
element of competition,1
of competition be,1
competition be in,1
be in no,1
in no way,1
no way harmful,1
way harmful to,1
harmful to any,1
to any living,1
any living creature,1
living creature not,1
creature not rely,1
not rely on,2
rely on equipment,1
on equipment provided,1
equipment provided by,1
provided by a,1
a single supplier,1
single supplier (,1
supplier ( excluding,1
( excluding proprietary,1
excluding proprietary games,1
proprietary games such,1
games such as,1
such as arena,1
as arena football,1
arena football ),1
football ) not,1
) not rely,1
rely on any,1
on any ``,1
any `` luck,1
`` luck '',1
luck '' element,1
'' element specifically,1
element specifically designed,1
specifically designed into,1
designed into the,1
into the sport,1
sport . They,1
They also recognise,1
also recognise that,1
recognise that sport,1
that sport can,1
sport can be,1
can be primarily,1
be primarily physical,1
primarily physical (,1
physical ( such,1
( such as,7
such as rugby,1
as rugby or,1
rugby or athletics,1
or athletics ),1
"athletics ) ,",1
") , primarily",2
", primarily mind",1
primarily mind (,1
mind ( such,1
such as chess,1
as chess or,1
chess or Go,1
or Go ),1
"Go ) ,",1
") , predominantly",1
", predominantly motorised",1
predominantly motorised (,1
motorised ( such,1
such as Formula,1
as Formula 1,1
Formula 1 or,1
1 or powerboating,1
or powerboating ),1
"powerboating ) ,",1
", primarily co-ordination",1
primarily co-ordination (,1
co-ordination ( such,1
such as snooker,1
as snooker and,1
snooker and other,1
and other cue,1
other cue sports,1
cue sports ),1
"sports ) ,",1
") , or",2
", or primarily",1
or primarily animal-supported,1
primarily animal-supported (,1
animal-supported ( such,1
such as equestrian,1
as equestrian sport,1
equestrian sport ),1
sport ) .,1
) . The,8
. The inclusion,1
The inclusion of,1
inclusion of mind,1
of mind sports,2
mind sports within,1
sports within sport,1
within sport definitions,1
sport definitions has,1
definitions has not,1
has not been,1
not been universally,1
been universally accepted,1
"universally accepted ,",1
"accepted , leading",1
", leading to",6
leading to legal,1
to legal challenges,1
legal challenges from,1
challenges from governing,1
from governing bodies,1
governing bodies in,1
bodies in regards,1
in regards to,1
regards to being,1
to being denied,1
being denied funding,1
denied funding available,1
funding available to,1
available to sports,1
to sports .,1
sports . Whilst,1
. Whilst GAISF,1
Whilst GAISF recognises,1
GAISF recognises a,1
recognises a small,1
a small number,1
small number of,1
"mind sports ,",1
"sports , it",1
", it is",1
it is not,1
is not open,1
not open to,1
open to admitting,1
to admitting any,1
admitting any further,1
any further mind,1
further mind sports,1
sports . There,1
. There has,1
There has been,1
has been an,2
been an increase,1
an increase in,1
increase in the,1
in the application,1
the application of,1
application of the,1
of the term,1
the term ``,1
sport '' to,1
'' to a,1
to a wider,1
a wider set,1
wider set of,1
set of non-physical,1
of non-physical challenges,1
non-physical challenges such,1
challenges such as,1
such as video,1
as video games,1
"video games ,",1
"games , also",1
", also called",1
also called esports,1
called esports (,1
esports ( from,1
( from ``,1
from `` electronic,1
`` electronic sports,1
electronic sports '',1
sports '' ),1
") , especially",1
", especially due",1
especially due to,1
due to the,1
to the large,1
the large scale,1
large scale of,1
scale of participation,1
of participation and,1
participation and organised,1
and organised competition,1
"organised competition ,",1
"competition , but",1
", but these",1
but these are,1
these are not,1
are not widely,1
not widely recognised,1
widely recognised by,1
recognised by mainstream,1
by mainstream sports,1
mainstream sports organisations,1
sports organisations .,1
organisations . According,1
According to Council,1
to Council of,1
"Europe , European",1
", European Sports",1
European Sports Charter,1
"Sports Charter ,",1
"Charter , article",1
", article 2.i",1
"article 2.i ,",1
"2.i , ``",1
", `` 'Sport",1
`` 'Sport ',1
'Sport ' means,1
' means all,1
means all forms,1
all forms of,2
forms of physical,2
physical activity which,1
"activity which ,",1
"which , through",1
", through casual",1
through casual or,1
casual or organised,1
or organised participation,1
"organised participation ,",1
"participation , aim",1
", aim at",1
aim at expressing,1
at expressing or,1
expressing or improving,1
or improving physical,1
improving physical fitness,1
physical fitness and,1
fitness and mental,1
and mental well-being,1
"mental well-being ,",1
"well-being , forming",1
", forming social",1
forming social relationships,1
social relationships or,1
relationships or obtaining,1
or obtaining results,1
obtaining results in,1
results in competition,1
in competition at,1
competition at all,1
at all levels,1
all levels .,1
levels . '',1
. '' Competition,1
'' Competition Horse,1
Competition Horse racing,1
Horse racing There,1
racing There are,1
There are opposing,1
are opposing views,1
opposing views on,1
views on the,1
on the necessity,1
the necessity of,1
necessity of competition,1
of competition as,1
competition as a,2
as a defining,1
a defining element,1
defining element of,1
element of a,1
of a sport,1
"a sport ,",2
"sport , with",1
", with almost",1
with almost all,1
almost all professional,1
all professional sports,1
professional sports involving,1
sports involving competition,1
"involving competition ,",1
"competition , and",1
", and governing",1
and governing bodies,1
governing bodies requiring,1
bodies requiring competition,1
requiring competition as,1
as a prerequisite,1
a prerequisite of,1
prerequisite of recognition,1
of recognition by,1
recognition by the,1
by the International,1
the International Olympic,1
Olympic Committee (,1
Committee ( IOC,1
( IOC ),1
IOC ) or,1
) or GAISF,1
or GAISF .,1
GAISF . Other,1
. Other bodies,1
Other bodies advocate,1
bodies advocate widening,1
advocate widening the,1
widening the definition,1
the definition of,1
definition of sport,1
of sport to,2
sport to include,1
to include all,1
include all physical,1
all physical activity,1
physical activity .,1
activity . For,1
. For instance,3
"For instance ,",3
"instance , the",2
", the Council",1
of Europe include,1
Europe include all,1
include all forms,1
of physical exercise,1
"physical exercise ,",1
"exercise , including",1
", including those",1
including those competed,1
those competed just,1
competed just for,1
just for fun,1
for fun .,1
fun . In,1
. In order,2
In order to,2
order to widen,1
to widen participation,1
"widen participation ,",1
"participation , and",1
", and reduce",1
and reduce the,1
reduce the impact,1
the impact of,3
impact of losing,1
of losing on,1
losing on less,1
on less able,1
less able participants,1
"able participants ,",1
"participants , there",1
", there has",2
there has been,2
been an introduction,1
an introduction of,1
introduction of non-competitive,1
of non-competitive physical,1
non-competitive physical activity,1
physical activity to,1
activity to traditionally,1
to traditionally competitive,1
traditionally competitive events,1
competitive events such,1
such as school,1
as school sports,1
school sports days,1
"sports days ,",1
"days , although",1
", although moves",1
although moves like,1
moves like this,1
like this are,1
this are often,1
are often controversial,1
often controversial .,1
controversial . In,1
. In competitive,1
In competitive events,1
"competitive events ,",1
"events , participants",1
", participants are",1
participants are graded,1
are graded or,1
graded or classified,1
or classified based,1
classified based on,1
based on their,1
on their ``,1
their `` result,1
`` result '',1
result '' and,1
'' and often,1
and often divided,1
often divided into,1
divided into groups,1
into groups of,1
groups of comparable,1
of comparable performance,1
"comparable performance ,",1
"performance , (",1
", ( e.g",1
e.g . gender,1
". gender ,",1
"gender , weight",1
", weight and",1
weight and age,1
and age ),1
age ) .,1
. The measurement,1
The measurement of,1
measurement of the,1
of the result,1
the result may,1
result may be,1
may be objective,1
be objective or,1
"or subjective ,",1
"subjective , and",1
", and corrected",1
and corrected with,1
corrected with ``,1
with `` handicaps,1
`` handicaps '',1
handicaps '' or,1
'' or penalties,1
or penalties .,1
penalties . In,1
. In a,2
In a race,1
"a race ,",1
"race , for",1
", for example",2
"for example ,",5
"example , the",3
", the time",1
the time to,1
time to complete,1
to complete the,1
complete the course,1
the course is,1
course is an,1
is an objective,1
an objective measurement,1
objective measurement .,1
measurement . In,1
. In gymnastics,1
In gymnastics or,1
gymnastics or diving,1
or diving the,1
diving the result,1
the result is,1
result is decided,1
is decided by,1
decided by a,1
by a panel,1
a panel of,1
panel of judges,1
"of judges ,",1
"judges , and",1
", and therefore",1
and therefore subjective,1
therefore subjective .,1
subjective . There,1
. There are,4
There are many,1
are many shades,1
many shades of,1
shades of judging,1
of judging between,1
judging between boxing,1
between boxing and,1
boxing and mixed,1
and mixed martial,1
mixed martial arts,1
"martial arts ,",1
"arts , where",1
", where victory",1
where victory is,1
victory is assigned,1
is assigned by,1
assigned by judges,1
by judges if,1
judges if neither,1
if neither competitor,1
neither competitor has,1
competitor has lost,1
has lost at,1
lost at the,1
at the end,2
the end of,5
end of the,3
of the match,1
the match time,1
match time .,1
time . History,1
. History Main,2
History Main article,2
Main article :,17
article : History,2
: History of,2
History of sport,1
of sport Roman,1
sport Roman bronze,1
Roman bronze reduction,1
bronze reduction of,1
reduction of Myron,1
of Myron 's,1
Myron 's Discobolos,1
"'s Discobolos ,",1
"Discobolos , 2nd",1
", 2nd century",1
2nd century AD,1
century AD Swimmers,1
AD Swimmers perform,1
Swimmers perform squats,1
perform squats as,1
squats as warm-up,1
as warm-up exercise,1
warm-up exercise prior,1
exercise prior to,1
prior to entering,1
to entering the,1
entering the pool,1
the pool in,1
pool in a,1
in a U.S.,1
a U.S. military,1
U.S. military base,1
"military base ,",1
"base , 2011",1
", 2011 .",1
2011 . Artifacts,1
. Artifacts and,1
Artifacts and structures,1
and structures suggest,1
structures suggest sport,1
suggest sport in,1
sport in China,1
in China as,1
China as early,1
as early as,3
early as 2000,1
as 2000 BC,1
2000 BC .,1
BC . Gymnastics,1
. Gymnastics appears,1
Gymnastics appears to,1
appears to have,1
to have been,2
have been popular,1
been popular in,1
popular in China,1
in China 's,1
China 's ancient,1
's ancient past,1
ancient past .,1
past . Monuments,1
. Monuments to,1
Monuments to the,1
to the Pharaohs,1
the Pharaohs indicate,1
Pharaohs indicate that,1
indicate that a,1
that a number,1
number of sports,1
"of sports ,",1
", including swimming",1
including swimming and,1
swimming and fishing,1
"and fishing ,",1
"fishing , were",1
", were well-developed",1
were well-developed and,1
well-developed and regulated,1
and regulated several,1
regulated several thousands,1
several thousands of,1
thousands of years,2
of years ago,1
years ago in,1
ago in ancient,1
in ancient Egypt,3
ancient Egypt .,1
Egypt . Other,1
. Other Egyptian,1
Other Egyptian sports,1
Egyptian sports included,1
sports included javelin,1
included javelin throwing,1
"javelin throwing ,",1
"throwing , high",1
", high jump",1
"high jump ,",1
"jump , and",1
", and wrestling",2
and wrestling .,2
wrestling . Ancient,1
. Ancient Persian,1
Ancient Persian sports,1
Persian sports such,1
sports such as,2
as the traditional,1
the traditional Iranian,1
traditional Iranian martial,1
Iranian martial art,1
martial art of,1
art of Zoorkhaneh,1
of Zoorkhaneh had,1
Zoorkhaneh had a,1
had a close,1
a close connection,1
close connection to,1
connection to warfare,1
to warfare skills,1
warfare skills .,1
skills . Among,1
. Among other,1
Among other sports,1
other sports that,1
sports that originated,1
that originated in,1
originated in ancient,1
in ancient Persia,1
ancient Persia are,1
Persia are polo,1
are polo and,1
polo and jousting,1
and jousting .,1
jousting . Various,1
. Various traditional,1
Various traditional games,1
traditional games of,1
games of India,1
of India such,1
India such as,1
such as Kho,1
as Kho kho,1
Kho kho and,1
kho and Kabbadi,1
and Kabbadi have,1
Kabbadi have been,1
have been played,1
been played for,1
played for thousands,1
for thousands of,1
of years .,1
years . The,2
. The kabaddi,1
The kabaddi was,1
kabaddi was played,1
was played potentially,1
played potentially as,1
potentially as a,1
as a preparation,1
a preparation for,1
preparation for hunting,1
for hunting .,1
hunting . Motorised,1
. Motorised sports,1
Motorised sports have,1
sports have appeared,1
have appeared since,1
appeared since the,1
since the advent,1
the advent of,3
advent of the,2
of the modern,1
the modern age,1
modern age .,1
age . A,1
. A wide,1
A wide range,1
wide range of,1
range of sports,1
of sports were,1
sports were already,1
were already established,1
already established by,1
established by the,1
by the time,1
the time of,2
time of Ancient,1
of Ancient Greece,1
Ancient Greece and,1
Greece and the,1
and the military,1
the military culture,1
military culture and,1
culture and the,1
and the development,2
the development of,5
development of sport,1
of sport in,1
sport in Greece,1
in Greece influenced,1
Greece influenced one,1
influenced one another,1
one another considerably,1
another considerably .,1
considerably . Sport,1
. Sport became,1
Sport became such,1
became such a,1
such a prominent,1
a prominent part,1
prominent part of,1
part of their,1
of their culture,1
their culture that,1
culture that the,1
that the Greeks,1
the Greeks created,1
Greeks created the,1
created the Olympic,1
"Olympic Games ,",1
"Games , which",1
", which in",2
which in ancient,1
in ancient times,1
ancient times were,1
times were held,1
were held every,1
held every four,1
every four years,3
four years in,1
years in a,1
in a small,1
a small village,1
small village in,1
village in the,1
in the Peloponnesus,1
the Peloponnesus called,1
Peloponnesus called Olympia,1
called Olympia .,1
Olympia . Sports,1
. Sports have,1
Sports have been,1
have been increasingly,1
been increasingly organised,1
increasingly organised and,1
organised and regulated,1
and regulated from,1
regulated from the,1
from the time,1
time of the,1
of the ancient,1
the ancient Olympics,1
ancient Olympics up,1
Olympics up to,1
up to the,1
to the present,2
the present century,1
present century .,1
century . Industrialisation,1
. Industrialisation has,1
Industrialisation has brought,1
has brought motorised,1
brought motorised transportation,1
motorised transportation and,1
transportation and increased,1
and increased leisure,1
increased leisure time,1
"leisure time ,",1
"time , letting",1
", letting people",1
letting people attend,1
people attend and,1
attend and follow,1
and follow spectator,1
follow spectator sports,1
spectator sports and,1
sports and participate,1
and participate in,1
participate in athletic,1
in athletic activities,1
athletic activities .,1
activities . These,1
. These trends,2
These trends continued,1
trends continued with,1
continued with the,1
with the advent,1
advent of mass,1
of mass media,1
mass media and,1
media and global,1
and global communication,1
global communication .,1
communication . Professionalism,1
. Professionalism became,1
Professionalism became prevalent,1
"became prevalent ,",1
"prevalent , further",1
", further adding",1
further adding to,1
adding to the,1
to the increase,1
the increase in,1
increase in sport,1
in sport 's,1
sport 's popularity,1
"'s popularity ,",1
"popularity , as",1
", as sports",1
as sports fans,1
sports fans followed,1
fans followed the,1
followed the exploits,1
the exploits of,1
exploits of professional,1
of professional athletes,1
professional athletes –,1
athletes – all,1
– all while,1
all while enjoying,1
while enjoying the,1
enjoying the exercise,1
the exercise and,1
exercise and competition,1
and competition associated,1
competition associated with,1
associated with amateur,1
with amateur participation,1
amateur participation in,1
participation in sports,2
in sports .,1
sports . Since,1
. Since the,2
Since the turn,1
the turn of,1
turn of the,1
of the 21st,1
the 21st century,2
"21st century ,",1
"century , there",1
has been increasing,1
been increasing debate,1
increasing debate about,1
debate about whether,1
about whether transgender,1
whether transgender sports,1
transgender sports people,1
sports people should,1
people should be,1
should be able,1
be able to,1
able to participate,1
to participate in,2
participate in sport,1
in sport events,1
sport events that,1
events that conform,1
that conform with,1
conform with their,1
with their post-transition,1
their post-transition gender,1
post-transition gender identity,1
gender identity .,1
identity . Fair,1
. Fair play,1
Fair play Sportsmanship,1
play Sportsmanship Main,1
Sportsmanship Main article,1
article : Sportsmanship,1
: Sportsmanship See,1
Sportsmanship See also,1
also : Gamesmanship,1
": Gamesmanship ,",1
"Gamesmanship , Winning",1
", Winning is",1
Winning is n't,1
is n't everything,1
n't everything ;,1
everything ; it,1
; it 's,1
it 's the,1
's the only,1
the only thing,1
"only thing ,",1
"thing , and",1
", and Moral",1
and Moral development,1
Moral development Sportsmanship,1
development Sportsmanship is,1
Sportsmanship is an,1
is an attitude,1
an attitude that,1
attitude that strives,1
that strives for,1
strives for fair,1
for fair play,1
"fair play ,",3
"play , courtesy",1
", courtesy toward",1
courtesy toward teammates,1
toward teammates and,1
teammates and opponents,1
"and opponents ,",1
"opponents , ethical",1
", ethical behaviour",1
ethical behaviour and,1
behaviour and integrity,1
"and integrity ,",1
"integrity , and",1
", and grace",1
and grace in,1
grace in victory,1
in victory or,1
victory or defeat,1
or defeat .,1
defeat . Sportsmanship,1
. Sportsmanship expresses,1
Sportsmanship expresses an,1
expresses an aspiration,1
an aspiration or,1
aspiration or ethos,1
or ethos that,1
ethos that the,1
that the activity,1
the activity will,1
activity will be,1
will be enjoyed,1
be enjoyed for,1
enjoyed for its,1
for its own,2
its own sake,2
own sake .,1
sake . The,1
. The well-known,1
The well-known sentiment,1
well-known sentiment by,1
sentiment by sports,1
by sports journalist,1
sports journalist Grantland,1
journalist Grantland Rice,1
"Grantland Rice ,",1
"Rice , that",1
", that it",1
that it is,2
it is ``,1
is `` not,1
`` not that,1
not that you,1
that you won,1
you won or,1
won or lost,1
or lost but,1
lost but how,1
but how you,1
how you played,1
you played the,1
played the game,1
the game '',1
"game '' ,",1
"'' , and",1
", and the",21
and the modern,1
the modern Olympic,1
modern Olympic creed,1
Olympic creed expressed,1
creed expressed by,1
expressed by its,1
by its founder,1
its founder Pierre,1
founder Pierre de,1
Pierre de Coubertin,1
de Coubertin :,1
Coubertin : ``,1
: `` The,1
`` The most,1
The most important,1
most important thing,1
important thing ...,1
thing ... is,1
... is not,1
is not winning,1
not winning but,1
winning but taking,1
but taking part,1
taking part '',1
part '' are,1
'' are typical,1
are typical expressions,1
typical expressions of,1
expressions of this,1
of this sentiment,1
this sentiment .,1
sentiment . Cheating,1
. Cheating This,1
Cheating This section,1
This section does,1
section does not,1
does not cite,1
not cite any,1
cite any sources,1
any sources .,1
sources . Please,1
. Please help,1
Please help improve,1
