word,count
"populations, accompanied by",1
"accompanied by urbanization,",1
"by urbanization, the",1
"urbanization, the establishment",1
the establishment of,3
establishment of trade,1
"of trade networks,",1
"trade networks, and",1
"networks, and the",1
and the emergence,1
the emergence of,2
emergence of regional,1
of regional empires,1
regional empires the,1
empires the nature,1
the nature of,2
nature of the,1
of the past,4
"the past itself,",1
"past itself, by",1
"itself, by contrast,",1
"by contrast, is",1
"contrast, is static",1
is static and,1
static and unchangeable,1
and unchangeable journalists,1
unchangeable journalists covering,1
journalists covering a,1
covering a protest,1
a protest over,1
protest over disputed,1
over disputed election,1
disputed election results,1
election results in,1
results in phnom,1
in phnom penh,7
phnom penh on,2
penh on 22,1
on 22 september,1
22 september 2013,1
september 2013 say,1
2013 say they,1
say they were,1
they were deliberately,1
were deliberately attacked,1
deliberately attacked by,1
attacked by police,1
by police and,1
police and men,1
and men in,1
men in plain,1
"in plain clothes,",1
"plain clothes, with",1
"clothes, with slingshots",1
with slingshots and,1
slingshots and stun,1
and stun guns,1
stun guns with,1
guns with the,1
"with the renaissance,",1
"the renaissance, older",1
"renaissance, older senses",1
older senses of,1
senses of the,1
of the word,1
the word were,1
"word were revived,",1
"were revived, and",1
"revived, and it",1
and it was,1
it was in,1
was in the,1
in the greek,1
the greek sense,1
greek sense that,1
sense that francis,1
that francis bacon,1
francis bacon used,1
bacon used the,1
used the term,1
the term in,1
term in the,1
in the late,4
the late 16th,1
"late 16th century,",1
"16th century, when",1
"century, when he",1
when he wrote,1
he wrote about,1
wrote about natural,1
about natural history,1
natural history other,1
history other definitions,1
other definitions see,1
definitions see social,1
see social history,1
social history as,1
history as the,1
as the study,2
the study of,11
study of social,1
"of social problems,",1
"social problems, like",1
"problems, like poverty,",1
"like poverty, disease,",1
"poverty, disease, and",1
"disease, and crime,",1
"and crime, or",1
"crime, or take",1
or take a,1
take a broader,1
a broader perspective,1
broader perspective by,1
perspective by examining,1
by examining how,1
examining how whole,1
how whole societies,1
whole societies developed,1
societies developed it,1
developed it is,1
it is possible,1
is possible for,1
possible for historians,1
for historians to,1
historians to concern,1
to concern themselves,1
concern themselves with,1
themselves with both,1
with both the,1
both the very,1
the very specific,1
very specific and,1
specific and the,1
and the very,1
"the very general,",1
"very general, though",1
"general, though the",1
though the trend,1
the trend has,1
trend has been,1
has been toward,1
been toward specialization,1
toward specialization for,1
"specialization for example,",1
"for example, the",1
"example, the three-age",1
the three-age system,1
three-age system divides,1
system divides early,1
divides early human,1
early human history,1
human history into,1
history into stone,1
"into stone age,",1
"stone age, bronze",1
"age, bronze age,",1
"bronze age, and",1
"age, and iron",1
and iron age,2
iron age based,1
age based on,1
based on the,3
on the predominant,1
the predominant materials,1
predominant materials and,1
materials and technologies,1
and technologies during,1
technologies during these,1
during these periods,1
these periods donors,1
periods donors pledged,1
donors pledged $504,1
pledged $504 million,1
$504 million to,1
million to the,1
to the country,1
the country in,3
"country in 2004,",2
"in 2004, while",1
"2004, while the",1
while the asian,1
asian development bank,2
development bank alone,1
bank alone has,1
alone has provided,1
has provided $850,1
provided $850 million,1
$850 million in,1
"million in loans,",1
"in loans, grants,",1
"loans, grants, and",1
"grants, and technical",1
and technical assistance',1
technical assistance' cambodia,1
assistance' cambodia signed,1
cambodia signed the,1
signed the un,1
the un treaty,1
un treaty on,1
treaty on the,1
on the prohibition,1
the prohibition of,1
prohibition of nuclear,1
of nuclear weapons,1
nuclear weapons most,1
weapons most sports,1
most sports take,1
sports take place,1
take place either,1
place either in,1
either in teams,1
in teams or,1
teams or competing,1
or competing as,1
competing as individuals2%,1
as individuals2% of,1
individuals2% of women),1
of women) like,1
women) like social,1
"like social scientists,",1
"social scientists, historians",1
"scientists, historians formulate",1
"historians formulate hypotheses,",1
"formulate hypotheses, gather",1
"hypotheses, gather objective",1
"gather objective evidence,",1
"objective evidence, and",1
"evidence, and present",1
and present arguments,1
present arguments based,1
arguments based on,1
based on this,1
on this evidence,1
this evidence history,1
evidence history further,1
history further examines,1
further examines the,1
examines the meaning,1
the meaning of,2
meaning of historical,1
of historical events,2
historical events and,1
events and the,1
and the underlying,1
the underlying human,1
underlying human motives,1
human motives driving,1
motives driving them,1
driving them legislative,1
them legislative powers,1
legislative powers are,1
powers are shared,1
are shared by,1
shared by the,1
by the executive,1
the executive and,1
executive and the,1
and the bicameral,1
the bicameral parliament,1
bicameral parliament of,1
parliament of cambodia,1
"of cambodia (សភាតំណាងរាស្ត្រ,",1
"cambodia (សភាតំណាងរាស្ត្រ, sâphéa",1
"(សភាតំណាងរាស្ត្រ, sâphéa tâmnang",1
"sâphéa tâmnang réastrâ),",1
"tâmnang réastrâ), which",1
"réastrâ), which consists",1
which consists of,1
consists of a,1
of a lower,1
"a lower house,",1
"lower house, the",1
"house, the national",1
the national assembly,4
"national assembly (រដ្ឋសភា,",1
"assembly (រដ្ឋសភា, rôdthâsâphéa)",1
"(រដ្ឋសភា, rôdthâsâphéa) and",1
rôdthâsâphéa) and an,1
and an upper,1
"an upper house,",1
"upper house, the",1
"house, the senate",1
"the senate (ព្រឹទ្ធសភា,",1
"senate (ព្រឹទ្ធសភា, prœ̆tthôsâphéa)",1
"(ព្រឹទ្ធសភា, prœ̆tthôsâphéa) in",1
prœ̆tthôsâphéa) in the,1
in the first,2
the first half,1
first half of,1
"half of 2013,",1
"of 2013, the",1
"2013, the garment",1
the garment industry,4
garment industry reported,1
industry reported exports,1
reported exports worth,1
exports worth $1,1
worth $1 the,1
$1 the directive,1
the directive cited,1
directive cited the,1
cited the fact,1
the fact that,2
"fact that ""some",1
"that ""some foreigners",1
"""some foreigners have",1
foreigners have used,1
have used this,1
used this form,1
this form of,1
form of gambling,1
of gambling to,1
gambling to cheat,1
to cheat victims,1
cheat victims inside,1
victims inside and,1
inside and outside,1
and outside the,1
"outside the country""",1
"the country"" as",1
"country"" as justifying",1
as justifying the,1
justifying the new,1
the new policy,2
new policy rank,1
policy rank name,1
rank name province,2
name province pop,2
province pop the,1
pop the english,1
the english cambodia,1
english cambodia is,1
cambodia is an,1
is an anglicisation,1
an anglicisation of,1
anglicisation of the,1
of the french,1
"the french cambodge,",1
"french cambodge, which",1
"cambodge, which in",1
which in turn,1
in turn is,1
turn is the,1
is the french,1
the french transliteration,1
french transliteration of,1
transliteration of the,1
of the khmer,7
the khmer កម្ពុជា,1
"khmer កម្ពុជា (kâmpŭchéa,",1
"កម្ពុជា (kâmpŭchéa, pronounced",1
"(kâmpŭchéa, pronounced [kampuciə])",1
pronounced [kampuciə]) others,1
[kampuciə]) others some,1
others some branches,1
some branches of,1
branches of history,2
of history are,2
history are characterized,1
are characterized by,1
characterized by the,1
by the methods,1
the methods they,1
"methods they employ,",1
"they employ, such",1
"employ, such as",1
such as quantitative,1
as quantitative history,1
quantitative history and,1
history and digital,1
"and digital history,",1
"digital history, which",1
"history, which rely",1
which rely on,1
rely on quantitative,2
on quantitative methods,1
quantitative methods and,1
methods and digital,1
and digital media,1
digital media the,1
media the annales,1
the annales school,2
annales school highlights,1
school highlights long-term,1
highlights long-term social,1
long-term social and,1
social and economic,2
and economic trends,1
economic trends while,1
trends while relying,1
while relying on,1
relying on quantitative,1
on quantitative and,1
quantitative and interdisciplinary,1
and interdisciplinary methods,1
interdisciplinary methods the,1
methods the lines,1
the lines run,1
lines run from,1
run from the,1
from the capital,1
the capital to,1
capital to sihanoukville,1
to sihanoukville on,1
sihanoukville on the,1
on the southern,1
the southern coast,1
southern coast in,1
coast in recent,1
in recent years,1
recent years the,1
years the use,1
the use of,5
use of sport,1
of sport to,1
sport to reduce,1
"to reduce crime,",1
"reduce crime, as",1
"crime, as well",1
as well as,11
well as to,1
as to prevent,1
to prevent violent,1
prevent violent extremism,1
violent extremism and,1
"extremism and radicalization,",1
"and radicalization, has",1
"radicalization, has become",1
has become more,1
"become more widespread,",1
"more widespread, especially",1
"widespread, especially as",1
especially as a,1
as a tool,1
a tool to,1
tool to improve,1
"to improve self-esteem,",1
"improve self-esteem, enhance",1
"self-esteem, enhance social",1
enhance social bonds,1
social bonds and,1
bonds and provide,1
and provide participants,1
provide participants with,1
participants with a,1
with a feeling,1
a feeling of,1
feeling of purpose,1
of purpose ethnic,1
purpose ethnic groups,1
ethnic groups further,1
groups further information:,1
further information: ethnic,1
information: ethnic groups,1
ethnic groups in,1
groups in cambodia,1
in cambodia an,1
cambodia an ethnic,1
an ethnic map,1
ethnic map of,1
map of cambodia,4
of cambodia the,3
cambodia the vast,1
the vast majority,1
vast majority of,1
majority of cambodia's,1
of cambodia's population,2
cambodia's population is,2
population is of,1
is of ethnic,1
of ethnic khmer,1
ethnic khmer origin,1
khmer origin (95,1
origin (95 the,1
(95 the education,1
the education system,1
education system in,1
system in cambodia,1
in cambodia continues,1
cambodia continues to,1
continues to face,1
to face many,1
"face many challenges,",1
"many challenges, but",1
"challenges, but during",1
but during the,1
during the past,1
"the past years,",1
"past years, there",1
"years, there have",1
there have been,1
have been significant,1
"been significant improvements,",1
"significant improvements, especially",1
"improvements, especially in",1
especially in terms,1
in terms of,1
terms of primary,1
of primary net,1
primary net enrolment,1
"net enrolment gains,",1
"enrolment gains, the",1
"gains, the introduction",1
the introduction of,2
introduction of program,1
"of program based-budgeting,",1
"program based-budgeting, and",1
"based-budgeting, and the",1
and the development,3
the development of,6
development of a,1
of a policy,1
a policy framework,1
policy framework which,1
framework which helps,1
which helps disadvantaged,1
helps disadvantaged children,1
disadvantaged children to,1
children to gain,1
to gain access,1
gain access to,1
access to education,1
to education academic,1
education academic historians,1
academic historians have,1
historians have often,1
have often fought,1
often fought against,1
fought against the,1
against the politicization,1
the politicization of,1
politicization of the,1
"of the textbooks,",1
"the textbooks, sometimes",1
"textbooks, sometimes with",1
sometimes with success,1
with success another,1
success another methodological,1
another methodological tool,1
methodological tool is,1
tool is the,1
is the examination,1
the examination of,2
"examination of silences,",1
"of silences, gaps",1
"silences, gaps or",1
gaps or omissions,1
or omissions in,1
omissions in the,1
in the historical,1
the historical record,1
historical record of,1
record of events,1
of events that,1
events that occurred,1
that occurred but,1
occurred but did,1
but did not,1
did not leave,1
not leave significant,1
leave significant evidential,1
significant evidential traces,1
evidential traces a,1
traces a related,1
a related perspective,1
related perspective focuses,1
perspective focuses on,1
focuses on a,1
on a general,1
a general understanding,1
general understanding of,1
understanding of the,3
of the human,2
"the human condition,",1
"human condition, making",1
"condition, making people",1
making people aware,1
people aware of,1
aware of the,2
of the diversity,1
the diversity of,1
diversity of human,1
of human behaviour,1
human behaviour across,1
behaviour across different,1
across different contexts—similar,1
different contexts—similar to,1
contexts—similar to what,1
to what one,1
what one can,1
one can learn,1
can learn by,1
learn by visiting,1
by visiting foreign,1
visiting foreign countries,1
foreign countries pol,1
countries pol pot,1
pol pot was,1
pot was determined,1
was determined to,1
determined to keep,1
to keep his,1
keep his power,1
his power and,1
power and disenfranchise,1
and disenfranchise any,1
disenfranchise any enemies,1
any enemies or,1
enemies or potential,1
"or potential threats,",1
"potential threats, and",1
"threats, and thus",1
and thus increased,1
thus increased his,1
increased his violent,1
his violent and,1
violent and aggressive,1
and aggressive actions,1
aggressive actions against,1
actions against his,1
against his people,1
his people they,1
people they and,1
they and their,1
and their followers,1
their followers instituted,1
followers instituted the,1
instituted the cult,1
the cult of,1
cult of the,1
of the god-king,1
the god-king and,1
god-king and began,1
and began a,1
began a series,1
series of conquests,1
of conquests that,1
conquests that formed,1
that formed an,1
formed an empire,1
an empire which,1
empire which flourished,1
which flourished in,1
flourished in the,1
in the area,2
the area from,1
area from the,1
from the 9th,1
the 9th to,1
9th to the,1
to the 15th,1
the 15th centuries,1
15th centuries a,1
centuries a map,1
a map of,1
map of indochina,1
of indochina in,1
indochina in 1760,1
in 1760 the,1
1760 the hill,1
the hill tribe,1
hill tribe people,1
tribe people were,1
"people were ""hunted",1
"were ""hunted incessantly",1
"""hunted incessantly and",1
incessantly and carried,1
and carried off,1
carried off as,1
off as slaves,1
as slaves by,1
slaves by the,1
by the siamese,1
"the siamese (thai),",1
"siamese (thai), the",1
"(thai), the annamites",1
"the annamites (vietnamese),",1
"annamites (vietnamese), and",1
"(vietnamese), and the",1
"and the cambodians""",1
"the cambodians"" others",1
"cambodians"" others focus",1
others focus on,1
focus on broad,1
on broad territories,1
broad territories that,1
territories that encompass,1
that encompass entire,1
"encompass entire continents,",1
"entire continents, like",1
"continents, like the",1
like the histories,1
the histories of,1
"histories of africa,",1
"of africa, asia,",1
"africa, asia, europe,",1
"asia, europe, the",1
"europe, the americas,",1
"the americas, and",1
"americas, and oceania",1
and oceania in,1
oceania in the,1
"in the 2010s,",1
"the 2010s, the",1
"2010s, the cambodian",1
the cambodian government,2
cambodian government and,1
government and educational,1
and educational system,1
educational system has,1
system has increased,1
has increased its,1
increased its involvement,1
its involvement and,1
involvement and co-operation,1
and co-operation with,1
co-operation with both,1
with both national,1
both national and,1
national and international,2
and international environmental,1
international environmental groups,1
environmental groups main,1
groups main article:,1
main article: religion,1
article: religion in,1
religion in cambodia,1
in cambodia theravada,1
cambodia theravada buddhism,1
theravada buddhism is,1
buddhism is the,2
is the official,2
the official religion,1
official religion of,1
"religion of cambodia,",1
"of cambodia, practised",1
"cambodia, practised by",1
practised by more,1
by more than,1
more than 95,1
than 95 per,1
95 per cent,1
per cent of,4
cent of the,3
of the population,5
the population with,1
population with an,1
with an estimated,1
"an estimated 4,392",1
"estimated 4,392 monastery",1
"4,392 monastery temples",1
monastery temples throughout,1
temples throughout the,1
the country the,2
country the prime,1
the prime minister,3
prime minister and,1
minister and the,1
and the ministerial,1
the ministerial appointees,1
ministerial appointees exercise,1
appointees exercise executive,1
exercise executive power,1
executive power coedes,1
power coedes suggests,1
coedes suggests that,1
suggests that the,2
that the kambu,1
the kambu swayambhuva,1
kambu swayambhuva legend,1
swayambhuva legend has,1
legend has its,1
has its origins,1
its origins in,1
origins in southern,1
"in southern india,",1
"southern india, as",1
"india, as a",1
as a version,1
a version of,1
version of the,1
of the kanchi,1
the kanchi pallava,1
kanchi pallava dynasty,1
pallava dynasty creation,1
dynasty creation myth,1
creation myth the,1
myth the medieval,1
the medieval period,1
medieval period began,1
period began with,1
began with the,1
with the fall,1
the fall of,1
fall of the,1
of the western,1
the western roman,1
western roman empire,1
roman empire in,1
empire in the,2
in the 5th,1
the 5th century,1
5th century ce,1
century ce and,2
ce and was,1
and was marked,1
was marked by,1
marked by the,1
by the spread,1
the spread of,3
spread of christianity,1
of christianity until,1
christianity until recently,1
until recently the,1
recently the gaa,1
the gaa continued,1
gaa continued to,1
continued to ban,1
to ban the,1
ban the playing,1
the playing of,1
playing of football,1
of football and,1
football and rugby,2
and rugby union,1
rugby union at,1
union at gaelic,1
at gaelic venuest,1
gaelic venuest cambodia,1
venuest cambodia is,1
cambodia is divided,1
is divided into,1
divided into 25,1
into 25 provinces,1
25 provinces including,1
provinces including the,1
including the autonomous,1
the autonomous municipality,2
"autonomous municipality thirdly,",1
"municipality thirdly, it",1
"thirdly, it may",1
it may refer,1
may refer to,1
refer to why,1
to why history,1
why history is,1
history is produced:,1
is produced: the,1
produced: the philosophy,1
the philosophy of,1
philosophy of history,1
of history bribes,1
history bribes are,1
bribes are often,1
are often demanded,1
often demanded from,1
demanded from companies,1
from companies operating,1
companies operating in,1
operating in cambodia,1
in cambodia when,1
cambodia when obtaining,1
when obtaining licences,1
obtaining licences and,1
"licences and permits,",1
"and permits, such",1
"permits, such as",1
such as construction-related,1
as construction-related permits,1
construction-related permits archaeological,1
permits archaeological records,1
archaeological records for,1
records for the,1
for the period,2
the period between,1
period between the,1
between the holocene,1
the holocene and,1
holocene and iron,1
iron age remain,1
age remain equally,1
remain equally limited,1
equally limited politics,1
limited politics main,1
politics main articles:,1
main articles: politics,1
articles: politics of,1
politics of cambodia,1
of cambodia and,1
cambodia and list,1
and list of,1
list of political,1
of political parties,1
political parties in,1
parties in cambodia,1
in cambodia government,1
cambodia government norodom,1
"government norodom sihamoni,",1
"norodom sihamoni, king",1
"sihamoni, king of",1
king of cambodia,1
of cambodia national,1
cambodia national politics,1
national politics in,1
politics in cambodia,1
in cambodia take,1
cambodia take place,1
take place within,1
place within the,1
within the framework,1
the framework of,1
framework of the,1
of the nation's,1
the nation's constitution,1
nation's constitution of,1
constitution of 1993,1
of 1993 operation,1
1993 operation eagle,1
operation eagle pull,1
eagle pull khmer,1
pull khmer rouge,1
khmer rouge rebels,1
rouge rebels began,1
rebels began using,1
began using him,1
using him to,1
him to gain,1
to gain support,1
gain support the,1
support the cuisine,1
the cuisine is,1
cuisine is relatively,1
is relatively unknown,1
relatively unknown to,1
unknown to the,1
to the world,1
the world compared,1
world compared to,1
compared to that,1
to that of,2
that of its,1
of its neighbours,1
its neighbours thailand,1
neighbours thailand and,1
thailand and vietnam,1
and vietnam when,1
vietnam when apartheid,1
when apartheid was,1
apartheid was the,1
was the official,1
the official policy,1
official policy in,1
policy in south,1
"in south africa,",1
"south africa, many",1
"africa, many sports",1
"many sports people,",1
"sports people, particularly",1
"people, particularly in",1
particularly in rugby,1
"in rugby union,",1
"rugby union, adopted",1
"union, adopted the",1
adopted the conscientious,1
the conscientious approach,1
conscientious approach that,1
approach that they,1
that they should,1
they should not,1
should not appear,1
not appear in,1
appear in competitive,1
in competitive sports,1
competitive sports there,1
sports there after,1
there after the,1
after the japanese,1
the japanese occupation,1
japanese occupation of,1
occupation of cambodia,1
of cambodia during,1
cambodia during the,2
during the second,1
the second world,1
"second world war,",1
"world war, it",1
"war, it gained",1
it gained independence,1
gained independence in,1
independence in 1953,1
in 1953 to,1
1953 to the,1
to the north,3
the north the,1
north the cambodian,1
the cambodian plain,1
cambodian plain abuts,1
plain abuts a,1
abuts a sandstone,1
"a sandstone escarpment,",1
"sandstone escarpment, which",1
"escarpment, which forms",1
which forms a,1
forms a southward-facing,1
a southward-facing cliff,1
southward-facing cliff stretching,1
cliff stretching more,1
stretching more than,1
more than 200,1
than 200 miles,1
200 miles (320,1
miles (320 kilometres),1
(320 kilometres) from,1
kilometres) from west,1
from west to,1
west to east,1
to east and,1
east and rising,1
and rising abruptly,1
rising abruptly above,1
abruptly above the,1
above the plain,1
the plain to,1
plain to heights,1
to heights of,1
heights of 600,1
of 600 to,1
"600 to 1,800",1
"to 1,800 feet",1
"1,800 feet (180–550",1
feet (180–550 metres),1
(180–550 metres) doping,1
metres) doping and,1
doping and drugs,1
and drugs main,1
drugs main article:,1
main article: use,1
article: use of,1
use of performance-enhancing,1
of performance-enhancing drugs,1
performance-enhancing drugs in,1
drugs in sport,1
in sport the,1
sport the competitive,1
the competitive nature,1
competitive nature of,1
nature of sport,1
of sport encourages,1
sport encourages some,1
encourages some participants,1
some participants to,1
participants to attempt,1
to attempt to,1
attempt to enhance,1
to enhance their,1
enhance their performance,1
their performance through,1
performance through the,1
through the use,1
"use of medicines,",1
"of medicines, or",1
"medicines, or through",1
or through other,1
through other means,1
other means such,1
means such as,1
such as increasing,1
as increasing the,1
increasing the volume,1
the volume of,1
volume of blood,1
of blood in,1
blood in their,1
in their bodies,1
their bodies through,1
bodies through artificial,1
through artificial means,1
artificial means the,1
means the cambodian,1
the cambodian education,1
cambodian education system,1
education system is,1
system is heavily,1
"is heavily decentralised,",1
"heavily decentralised, with",1
"decentralised, with three",1
with three levels,1
three levels of,1
"levels of government,",1
"of government, central,",1
"government, central, provincial,",1
"central, provincial, and",1
"provincial, and district",1
and district –,1
district – responsible,1
– responsible for,1
responsible for its,1
for its management,1
its management the,1
management the dry,1
the dry season,3
dry season lasts,1
season lasts from,1
lasts from november,2
from november to,2
november to april,2
to april when,1
april when temperatures,1
when temperatures can,1
temperatures can rise,1
can rise up,1
rise up to,1
up to 40,1
to 40 °c,1
40 °c (104,1
°c (104 °f),1
(104 °f) around,1
°f) around april,1
around april fair,1
april fair play,1
fair play sportsmanship,1
play sportsmanship main,1
sportsmanship main article:,1
main article: sportsmanship,1
article: sportsmanship see,1
sportsmanship see also:,1
"see also: gamesmanship,",1
"also: gamesmanship, winning",1
"gamesmanship, winning isn't",1
winning isn't everything;,1
isn't everything; it's,1
everything; it's the,1
it's the only,1
"the only thing,",1
"only thing, and",1
"thing, and moral",1
and moral development,1
moral development sportsmanship,1
development sportsmanship is,1
sportsmanship is an,1
is an attitude,1
an attitude that,1
attitude that strives,1
that strives for,1
strives for fair,1
"for fair play,",1
"fair play, courtesy",1
"play, courtesy toward",1
courtesy toward teammates,1
toward teammates and,1
"teammates and opponents,",1
"and opponents, ethical",1
"opponents, ethical behaviour",1
ethical behaviour and,1
"behaviour and integrity,",1
"and integrity, and",1
"integrity, and grace",1
and grace in,1
grace in victory,1
in victory or,1
victory or defeat,1
or defeat the,1
defeat the institute,1
the institute of,1
institute of foreign,1
of foreign languages,1
foreign languages of,1
languages of the,1
of the royal,2
the royal university,1
royal university of,1
university of phnom,1
of phnom penh,2
phnom penh the,2
penh the 2019,1
the 2019 cambodian,1
2019 cambodian census,1
cambodian census estimated,1
census estimated that,1
estimated that 88,1
that 88 sport,1
88 sport was,1
sport was an,1
was an important,2
an important form,1
important form of,1
form of worship,1
of worship in,1
worship in ancient,1
in ancient greek,1
ancient greek religion,1
greek religion with,1
religion with assistance,1
with assistance from,1
assistance from other,1
"from other countries,",1
"other countries, cambodia",1
"countries, cambodia has",1
cambodia has been,2
has been upgrading,1
been upgrading the,1
upgrading the main,1
the main highways,1
main highways to,1
highways to international,1
to international standards,1
international standards and,1
standards and most,1
and most are,1
most are vastly,1
are vastly improved,1
vastly improved from,1
improved from 2006,1
from 2006 the,1
2006 the narratives,1
the narratives presented,1
narratives presented in,1
presented in them,1
in them can,1
them can change,1
can change as,1
change as historians,1
as historians discover,1
historians discover new,1
discover new evidence,1
new evidence or,1
evidence or reinterpret,1
or reinterpret already-known,1
reinterpret already-known sources,1
already-known sources flowing,1
sources flowing south,1
flowing south through,1
south through cambodia's,1
through cambodia's eastern,1
cambodia's eastern regions,1
eastern regions is,1
regions is the,1
is the mekong,1
the mekong river,4
mekong river history,1
river history contrasts,1
history contrasts with,1
"contrasts with pseudohistory,",1
"with pseudohistory, which",1
"pseudohistory, which deviates",1
which deviates from,1
deviates from historiographical,1
from historiographical standards,1
historiographical standards by,1
standards by relying,1
by relying on,1
relying on disputed,1
on disputed historical,1
"disputed historical evidence,",1
"historical evidence, selectively",1
"evidence, selectively ignoring",1
selectively ignoring genuine,1
"ignoring genuine evidence,",1
"genuine evidence, or",1
"evidence, or using",1
or using other,1
using other means,1
other means to,1
means to distort,1
to distort the,1
distort the historical,1
the historical record[h],1
historical record[h] constructing,1
record[h] constructing this,1
