word,count
ibn,1
"khaldun,",1
kenneth,1
dike,1
remnants,1
firmly,1
(reigned,1
parliamentary,1
"democracy,",2
"reality,",1
remain[ed],1
recast,1
connections,1
sphere,2
host,1
"broadcaster,",1
player,1
"review,",1
"replays,",1
"hawk-eye,",1
spot,1
snickometer,1
differs,1
verifiable,1
classical,2
"historia,",1
"""investigation,",1
"research,",1
"account,",1
"description,",1
"story,",1
"narrative""",1
"role,",1
myths,1
lacking,1
factual,1
message,1
conveyed,1
johnson's,1
emissary,1
chester,1
bowles,1
pepper,1
accompanies,1
crab,2
shacks,1
squid,1
restaurants,1
ou,1
trojak,1
jet,1
skillfully,1
objectively,1
archives,1
bridge,1
incorporating,1
methodologies,1
enticements,1
dictators,1
lulled,1
"yoke,",1
stupefied,1
"peoples,",1
fascinated,1
pastimes,1
vain,1
pleasures,1
flashed,1
"eyes,",1
subservience,1
"naïvely,",1
"creditably,",1
little,1
bright,1
picture,1
resources,1
"way,",1
address,1
consequences,1
collided,1
"uses,",1
(disambiguation)56,1
212,1
mammal,1
536,1
240,1
reptile,1
850,1
freshwater,1
(tonle,1
"area),",1
435,1
marine,1
science6,1
(2,1
courts,2
exhibited,1
linguistic,1
duties,1
"peace,",2
"terrorism,",1
groups;,1
property;,1
assist,1
civilians,1
emergency,1
case,1
"emergency,",1
"disaster,",1
"unrest,",1
distinction,1
deep,1
politicisation,1
judicial,1
"events""",1
"""german",1
downplay,1
pride,1
ambitions,1
citizenship,1
centred,1
"progress,",1
tolerance,1
europeanness,1
post-independence,1
"modernization,",1
"growth,",1
steep,1
"population8%),",1
ruling,2
(cpp),2
landslide,1
flawed,1
disqualification,1
candlelight,1
"gender,",1
weight,1
age),1
communities,1
hunter-gatherers,1
inhabited,1
holocene:,1
cave,1
laang,1
"spean,",1
belongs,1
hoabinhian,1
adolf,1
hitler,1
1936,2
winter,1
"garmisch-partenkirchen,",1
nazi,1
superiority,1
aryan,1
"race,",1
inferiority,1
jews,1
"""undesirables""[a]",1
concerned,1
interviews,1
"prostitution,",1
interviewees,1
prostitute,1
norm,1
profession,1
felt,1
shameful,1
having,1
"antiquity,",1
oldest,1
subfields,1
roads,1
paved,1
"""those",1
"livelihoods,",1
economically,1
"nutritionally"",",1
gordon,1
"holtgrieve,",1
professor,1
washington;,1
points,1
none,1
dams,1
built,2
"""are",1
pointing,1
outcomes,1
"fisheries""",1
question,2
define,1
planning,1
culmination,1
two-year,1
korea,1
agency,1
refuted,1
applied,1
athlete,1
fine-tune,1
"technique,",1
"equipment,",1
shoes,1
swimwear6%,1
provision,1
foundation,1
"innovation,",1
icts,1
(although,1
battambang),1
unfolded,1
"contexts,",1
explanation,1
background,1
causal,1
"mechanisms""",1
manifestation,1
"""collective",1
"pride""",1
"""national",1
"self-deification""",1
feats,1
idolised,1
expense,1
divine,1
"2012,",2
$4,1
postmodernists,1
reject,1
grand,1
"single,",2
office,2
lao,1
"pdr,",1
noted,1
"""several",1
"gaps""",1
"ports,",1
dominant-party,1
soccer,1
locals,1
evergreen,1
dipterocarp,1
forests,1
mondolkiri,1
keo,2
seima,1
"sanctuary,",3
prich,1
srepok,1
cardamom,1
"ecosystem,",1
monivong,1
"park,",2
botum-sakor,1
aural,1
samkos,1
roasted,1
butter,1
"sugar,",1
plus,1
ingredients,1
might,1
anything,1
rum,1
pork,1
"fat,",1
beverage,1
"strange,",1
faintly,1
chocolatey,1
aroma,1
investigates,1
theories,1
accumulated,1
centralised,1
praetorian,1
guard,1
'appears,1
capabilities,1
"units',",1
quell,1
assumed,1
39,1
longest-serving,1
healthcare,1
raising,1
awareness,1
"hiv/aids,",1
"malaria,",1
destruction,1
caused,1
"wars,",1
rebalanced,1
undermining,1
american,1
enacted,1
tighter,1
curbs,1
updated,1
positions,1
(cpk),1
expanded,1
reputation,1
safe,1
destination,1
hindered,1
unrest,1
high-profile,1
analytic/isolating,1
"dichotomy,",1
(史,1
deeply,1
animism,1
attempted,1
"population,",1
businesses,1
authorities,1
transnational,1
corporations,1
"bodybuilding,",1
"hockey,",1
"golf,",1
baseball,1
gaining,1
"negotiations,",1
strategic,1
"considerations,",1
"treaties,",1
considerations,1
"warfare,",1
"strategies,",1
"tactics,",1
835),1
java,1
proclaimed,1
devaraja,1
"concepts,",1
"philosophies,",1
ideologies,1
evolved,1
doors,1
yielded,1
coterie,1
cronies,1
"wife,",1
"rany"",",1
megha,1
"bahree,",1
writer,1
forbes,1
archaeology,1
helpful,1
unearthing,1
buried,1
sites,1
"objects,",1
un-backed,1
"tribunal,",1
prosecute,1
northeast,1
monsoon,1
ushers,1
complexities,1
necessitated,1
kang,1
kek,1
iew,1
guilty,1
humanity,1
commandant,1
s21,1
extermination,1
camp,1
persian,1
iranian,1
martial,2
zoorkhaneh,1
connection,1
warfare,1
theme,3
belonging,1
minorities,1
analyses,1
interprets,1
typically,1
impersonal,1
"inflation,",1
individuals,1
kinds,1
glass,1
beads,1
recovered,1
phum,1
snay,1
northwest,1
prohear,1
"southeast,",1
trading,1
(1953–1970),2
mao,1
zedong,1
"1955,",1
abdicated,1
favour,1
restarted,1
offering,1
safer,1
option,1
travellers0,1
282,1
(175,1
beginning,2
economies,1
efficient,1
modes,1
"1980s,",1
"surath,",1
(a,2
refugee,1
resettled,1
states),1
"singers,",1
remaking,1
supporting,1
cnrp,1
comparative,1
compares,1
phenomena,1
"times,",1
"regions,",1
cultures,1
timeframe,1
"periods,",1
"instance,",2
justify,1
status,1
quo,1
respectable,1
highlighting,1
injustices,1
phenomenon,1
"335,400",1
91%,1
2012,1
banks,2
micro-finance,1
31,1
covered,1
70,1
underlining,1
roget's,1
defines,1
noun,1
"""activity",1
engaged,1
relaxation,1
"amusement""",1
synonyms,1
diversion,1
transport,3
highway,1
neglect,1
severely,1
damaged,1
system61,1
8%,1
christian,1
clerics,1
wesleyan-holiness,1
believing,1
profane,1
"sabbath,",1
christian's,1
commitment,2
"god,",1
exhibit,1
modesty,1
players',1
cheerleaders',1
"uniforms,",1
profanity,1
"players,",1
"gambling,",1
alcohol,1
sporting,3
go,2
teetotalism,1
credit,2
bureau,2
transparency,1
microfinance,1
loan,1
dark,1
"enough,",1
decanted,1
plenty,1
"added,",1
milk,1
upland,1
"blocks,",1
krâvanh,1
dâmrei,1
"mountains,",1
highland,1
commonly,1
employ,1
inter-regional,1
"flourished,",1
rioting,1
hooliganism,1
problem,1
"affairs""",1
mid-15th,1
monuments,1
pharaohs,1
"fishing,",1
well-developed,1
designated,1
reserve,1
"ban,",1
"42,",1
"enforced,",1
modified,1
croke,1
lansdowne,1
redeveloped,1
aviva,1
stadium,1
reliable,1
misrepresents,1
omits,1
details,1
louis,1
"françois,",1
dean,1
history/geography,1
inspectorate,1
advised,1
"""active",1
"methods""",1
immense,1
happiness,1
"discovery""",1
sinn,1
sisamouth,1
ros,1
serey,1
sothea,1
preap,1
sovath,1
sokun,1
"nisa),",1
musical,1
country',1
unions,1
concentrate,1
"fruits,",1
soups,1
noodles,1
"wide-ranging,",1
topical,1
investigation,1
"sportaccord,",1
"association,",1
non-physical,1
sports:,1
"chess,",1
"bridge,",1
"draughts,",1
xiangqi,1
referee,1
(commonly,1
tmo),1
decision-making,1
(both,1
union),1
shades,1
judging,1
boxing,1
mixed,1
"arts,",1
assigned,1
competitor,1
3500,1
"egypt,",1
peru,1
"also,",1
redskins,3
incumbent,1
likely,2
"win,",1
"lose,",1
candidate,1
win;,1
rulea,1
waterfall,1
kulen,1
lang,1
perceived,1
"destructive,",1
singular,1
"civilizations,",1
norte,1
chico,1
america,2
maya,1
olmec,1
consistently,1
listed,1
officers,1
marching,1
"army,",1
"navy,",1
gendarmerie,1
collectively,1
"defence,",1
presided,1
fear,1
renewed,1
instability,1
discourage,1
delay,1
"aid,",1
bilateral,1
multilateral,1
pushed,1
pseudohistory,1
denialism,1
intentionally,1
misinterpreted,1
serving,1
interests,2
revised,1
prelude,1
reorganisation,1
virtually,1
eliminating,1
e,1
"lines,",1
totalling,1
612,1
(380,1
one-metre,1
(3-foot-3-inch),1
gauge,1
track,1
measures,1
impression,1
confiscated,1
self-enrichment,1
maintaining,1
special,1
history14%,1
"14,700,000",1
"soccer,",1
kicking,1
"sey,",1
similar,1
"footbag,",1
regard,1
society,1
mainstay,1
"part""",1
typical,1
ways,1
"chronologically,",1
"culturally,",1
"territorially,",1
thematically,1
visitor,1
topped,1
six,1
"million,",1
ten-fold,1
then-prime,1
meets,1
joe,1
biden,1
(1,1
marker,1
separates,1
"whole,",1
human-like,1
endonym,1
derives,1
sanskrit,1
कम्बोजदेश,1
"kambojadeśa,",1
composed,1
देश,1
deśa,1
"(""land",1
"of""",1
"of"")",1
कम्बोज,1
"(kamboja),",1
referring,1
legendary,1
sage,1
kamboja),1
break,1
